ContractID,LocationID,LocationName,LocationGroup,IsPrimary,IsTenant,ISOBIN,InceptionDate,ExpirationDate,Street,City,County,SubArea2,State,CRESTA,PostalCode,COUNTRYISO,Latitude,Longitude,BuildingValue,OtherValue,ContentsValue,TimeElementValue,DaysCovered,Currency,RiskCount,LocPremium,ConstructionCodeType,ConstructionCode,ConstructionOther,OccupancyCodeType,OccupancyCode,YearBuilt,NumberOfStories,GrossArea,GrossAreaUnit,LocPerils1,LocLimitType1,LimitBldg1,LimitOther1,LimitContent1,LimitTime1,DeductType1,DeductBldg1,DeductOther1,DeductContent1,DeductTime1,SublimitArea1,LocPerils2,LocLimitType2,LimitBldg2,LimitOther2,LimitContent2,LimitTime2,DeductType2,DeductBldg2,DeductOther2,DeductContent2,DeductTime2,SublimitArea2,LocPerils3,LocLimitType3,LimitBldg3,LimitOther3,LimitContent3,LimitTime3,DeductType3,DeductBldg3,DeductOther3,DeductContent3,DeductTime3,SublimitArea3,LocPerils4,LocLimitType4,LimitBldg4,LimitOther4,LimitContent4,LimitTime4,DeductType4,DeductBldg4,DeductOther4,DeductContent4,DeductTime4,SublimitArea4,LocPerils5,LocLimitType5,LimitBldg5,LimitOther5,LimitContent5,LimitTime5,DeductType5,DeductBldg5,DeductOther5,DeductContent5,DeductTime5,SublimitArea5,FloorOfInterest,FloorArea,FloorAreaUnitCode,FloorsOccupied,BuildingCondition,BuildingShape,Torsion,SoftStory,ShapeIrregularity,SpecialConstruction,Retrofit,ShortColumn,Ornamentation,WaterHeater,Redundancy,TallOneStory,Equipment,SealofApproval,IsValueType,LatticeType,MultiStoryHallType,Welding,BasementLevelCount,BasementFinishType,FirstFloorHeight,ServiceEquipmentProtection,FIRMCompliance,ContentVulnerability,Certified Structures (IBHS),Fire Sprinklers,RoofGeometry,RoofPitch,RoofCover,RoofDeck,RoofCoverAttachment,RoofDeckAttachment,RoofAnchorage,RoofYearBuilt,Tanks,RoofHailImpactResistance,Chimney,WallType,WallSiding,GlassType,GlassPercent,WindowProtection,ExternalDoors,BuildingExteriorOpenings,BrickVeneer,RoofAttachedStructure,TransitionInSRC,ColdFormedtube,ColumnBasement,FoundationConnection,FoundationType,InternalPartition,AttachedStructures,AppurtenantStructures,Pounding,TreeExposure,SmallDebris,LargeMissile,TerrainRoughness,AdjacentBuildingHeight,CustomFloodSOP,CustomFloodZone,CustomElevation,BaseFloodElevation,ProjectCompletion,ProjectPhaseCode,UDF1,UDF2,UDF3,UDF4,UDF5,MSB_Occupancy_Mapping,MSB_Construction_mapping,MSB_Building_Value,MSB_Value_Per_Sq_Ft,MSB $ Deviation,MSB % Deviation,Location_sent,Parameter_for_No,Location_ID,Report_ID,Elevation,FloodScopeDepth,FloodScopeRtp,HeightAboveInlandWater,HeightAboveOcean,HeightOfMinSurge,InlandWaterDistance,IsInCoverage,MinStormCat,OceanDistance,RiskScore,StormFrequency,SurgeCat0Height,SurgeCat1Height,SurgeCat2Height,SurgeCat3Height,SurgeCat4Height,SurgeCat5Height,SurgeFloodDepth,WorldFloodDepth,WorldFloodRtp,heightAboveFloodScope100,floodScope100Distance,Indicator,Error
2023_ Salt River Pima,132,SRPMIC School,,,,,7/1/2023,7/1/2024,11514 HIGHLAND,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.506577,-111.83264,7919911.05,,379918.8344,1954415.62,365,USD,1,,AIR,111,,AIR,346,2007,0,29000,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,6314,2,5980979.277,206.2406647,-1938931.774,-24.48173674,Yes,,21324385,ESTIMATE-1319504,391.087,0.69,100,-2.334,,,291.714,1,Outside Coverage Area,,58,,,,,,,,0,0,,-0.69,0,Ecopia,
2023_ Salt River Pima,133,SRPMIC School,,,,,7/1/2023,7/1/2024,11562 HIGHLAND,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.50644,-111.83202,6286658.518,,329636.7433,1557982.631,365,USD,1,,AIR,111,,AIR,346,2007,0,29000,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,6314,2,5980979.277,206.2406647,-305679.2412,-4.862348421,Yes,,21324385,ESTIMATE-1319504,391.003,0.73,100,-2.308,,,285.306,1,Outside Coverage Area,,58,,,,,,,,0,0,,-0.73,0,Ecopia,
2023_ Salt River Pima,134,SRPMIC School,,,,,7/1/2023,7/1/2024,4827 COUNTRY CLUB,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.507355,-111.838104,92556.80864,,2849.49804,22465.95154,365,USD,1,,AIR,152,,AIR,317,2004,0,500,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,0,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,4220,3,331672.8725,663.345745,239116.0639,258.3451908,Yes,,21324386,ESTIMATE-1319504,390.625,0.36,100,-2.248,,,421.059,1,Outside Coverage Area,,58,,,,,,,,0,0,,-0.36,0,Ecopia,
2023_ Salt River Pima,135,SRPMIC School,,,,,7/1/2023,7/1/2024,4827 COUNTRY CLUB,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.507355,-111.838104,396674.6375,,90127.30271,114630.4598,365,USD,1,,AIR,111,,AIR,317,2004,0,6680,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,0,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,4220,2,1979402.648,296.3177616,1582728.01,398.9990437,Yes,,21324387,ESTIMATE-1319504,390.625,0.36,100,-2.248,,,421.059,1,Outside Coverage Area,,58,,,,,,,,0,0,,-0.36,0,Ecopia,
2023_ Salt River Pima,136,SRPMIC School,,,,,7/1/2023,7/1/2024,4827 COUNTRY CLUB,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.507355,-111.838104,11133923.8,,342774.2864,2702493.705,365,USD,1,,AIR,152,,AIR,346,2004,0,32239,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,6314,3,8108069.179,251.4987803,-3025854.626,-27.1768936,Yes,,21324388,ESTIMATE-1319504,390.625,0.36,100,-2.248,,,421.059,1,Outside Coverage Area,,58,,,,,,,,0,0,,-0.36,0,Ecopia,
2023_ Salt River Pima,137,SRPMIC School,,,,,7/1/2023,7/1/2024,4827 COUNTRY CLUB,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.507355,-111.838104,1375527.89,,42347.65741,333876.4957,365,USD,1,,AIR,152,,AIR,346,2004,0,4861,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,6314,3,1359729.195,279.7221137,-15798.69526,-1.148555066,Yes,,21324389,ESTIMATE-1319504,390.625,0.36,100,-2.248,,,421.059,1,Outside Coverage Area,,58,,,,,,,,0,0,,-0.36,0,Ecopia,
2023_ Salt River Pima,138,SRPMIC School,,,,,7/1/2023,7/1/2024,4827 COUNTRY CLUB,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.507355,-111.838104,4220014.238,,129919.3702,1024307.523,365,USD,1,,AIR,152,,AIR,346,2004,0,14905,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,6314,3,3880936.801,260.3781819,-339077.4365,-8.034983233,Yes,,21324390,ESTIMATE-1319504,390.625,0.36,100,-2.248,,,421.059,1,Outside Coverage Area,,58,,,,,,,,0,0,,-0.36,0,Ecopia,
2023_ Salt River Pima,139,SRPMIC School,,,,,7/1/2023,7/1/2024,4827 COUNTRY CLUB,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.507355,-111.838104,4220014.238,,129919.3702,1024307.523,365,USD,1,,AIR,152,,AIR,346,2004,0,15122,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,6314,3,3930256.306,259.9032076,-289757.932,-6.86627854,Yes,,21324391,ESTIMATE-1319504,390.625,0.36,100,-2.248,,,421.059,1,Outside Coverage Area,,58,,,,,,,,0,0,,-0.36,0,Ecopia,
2023_ Salt River Pima,140,SRPMIC School,,,,,7/1/2023,7/1/2024,4827 COUNTRY CLUB,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.507355,-111.838104,1995982.021,,61449.2541,484476.8962,365,USD,1,,AIR,152,,AIR,346,2004,0,6058,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,6314,3,1673806.116,276.2968167,-322175.9055,-16.14122282,Yes,,21324392,ESTIMATE-1319504,390.625,0.36,100,-2.248,,,421.059,1,Outside Coverage Area,,58,,,,,,,,0,0,,-0.36,0,Ecopia,
2023_ Salt River Pima,141,SRPMIC School,,,,,7/1/2023,7/1/2024,4827 COUNTRY CLUB,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.507355,-111.838104,12833725.66,,395105.1966,3115079.949,365,USD,1,,AIR,152,,AIR,346,2004,0,56605,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,6314,3,13982804.93,247.0242016,1149079.272,8.953590742,Yes,,21324393,ESTIMATE-1319504,390.625,0.36,100,-2.248,,,421.059,1,Outside Coverage Area,,58,,,,,,,,0,0,,-0.36,0,Ecopia,
2023_ Salt River Pima,142,SRPMIC School,,,,,7/1/2023,7/1/2024,4827 COUNTRY CLUB,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.507355,-111.838104,0,,1448838.425,341167.5285,365,USD,1,,AIR,152,,AIR,346,2004,0,129790,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,,,,,,,No,Building Value should be greater than $ 1,,,390.625,0.36,100,-2.248,,,421.059,1,Outside Coverage Area,,58,,,,,,,,0,0,,-0.36,0,Ecopia,
2023_ Salt River Pima,143,SRPMIC School,,,,,7/1/2023,7/1/2024,4827 COUNTRY CLUB,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.507355,-111.838104,264446.7245,,8141.38294,64188.11738,365,USD,1,,AIR,100,,AIR,346,,0,0,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,0,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,,,,,,,No,Invalid Floor Area,,,390.625,0.36,100,-2.248,,,421.059,1,Outside Coverage Area,,58,,,,,,,,0,0,,-0.36,0,Ecopia,
2023_ Salt River Pima,144,SRPMIC School,,,,,7/1/2023,7/1/2024,4827 COUNTRY CLUB,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.507355,-111.838104,18510.75495,,569.88093,4493.04303,365,USD,1,,AIR,100,,AIR,317,,0,0,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,0,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,,,,,,,No,Invalid Floor Area,,,390.625,0.36,100,-2.248,,,421.059,1,Outside Coverage Area,,58,,,,,,,,0,0,,-0.36,0,Ecopia,
2023_ Salt River Pima,145,SRPMIC School,,,,,7/1/2023,7/1/2024,4827 COUNTRY CLUB,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.507355,-111.838104,211556.9751,,6513.09389,51350.39572,365,USD,1,,AIR,100,,AIR,346,,0,0,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,0,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,,,,,,,No,Invalid Floor Area,,,390.625,0.36,100,-2.248,,,421.059,1,Outside Coverage Area,,58,,,,,,,,0,0,,-0.36,0,Ecopia,
2023_ Salt River Pima,146,SRPMIC School,,,,,7/1/2023,7/1/2024,4827 COUNTRY CLUB,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.507355,-111.838104,139111.8023,,4282.76227,33766.06276,365,USD,1,,AIR,101,,AIR,346,,0,0,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,,,,,,,No,Invalid Floor Area,,,390.625,0.36,100,-2.248,,,421.059,1,Outside Coverage Area,,58,,,,,,,,0,0,,-0.36,0,Ecopia,
2023_ Salt River Pima,147,SRPMIC School,,,,,7/1/2023,7/1/2024,4836 CENTER,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.508167,-111.83239,2527182.236,,77803.03715,613413.0431,365,USD,1,,AIR,111,,AIR,346,2000,0,11700,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,6314,2,2562536.49,219.0202128,35354.25409,1.398959426,Yes,,21324394,ESTIMATE-1319504,391.759,1.3,100,-0.799,,,121.745,1,Outside Coverage Area,,58,,,,,,,,0,0,,-1.3,0,Ecopia,
2023_ Salt River Pima,148,SRPMIC School,,,,,7/1/2023,7/1/2024,4836 CENTER,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.508167,-111.83239,674746.5478,,20773.06891,163778.586,365,USD,1,,AIR,111,,AIR,346,2000,0,2900,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,6314,2,738681.2498,254.7176723,63934.70196,9.475365552,Yes,,21324395,ESTIMATE-1319504,391.759,1.3,100,-0.799,,,121.745,1,Outside Coverage Area,,58,,,,,,,,0,0,,-1.3,0,Ecopia,
2023_ Salt River Pima,149,SRPMIC School,,,,,7/1/2023,7/1/2024,4836 CENTER,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.508167,-111.83239,1125450.665,,34648.66073,273176.2306,365,USD,1,,AIR,111,,AIR,346,2000,0,4733,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,6314,2,1128783.877,238.4922621,3333.211832,0.296166854,Yes,,21324396,ESTIMATE-1319504,391.759,1.3,100,-0.799,,,121.745,1,Outside Coverage Area,,58,,,,,,,,0,0,,-1.3,0,Ecopia,
2023_ Salt River Pima,150,SRPMIC School,,,,,7/1/2023,7/1/2024,4836 CENTER,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.508167,-111.83239,1556850.16,,47929.93126,377888.1399,365,USD,1,,AIR,111,,AIR,346,2000,0,6100,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,6314,2,1419791.192,232.7526544,-137058.9681,-8.803606897,Yes,,21324397,ESTIMATE-1319504,391.759,1.3,100,-0.799,,,121.745,1,Outside Coverage Area,,58,,,,,,,,0,0,,-1.3,0,Ecopia,
2023_ Salt River Pima,151,SRPMIC School,,,,,7/1/2023,7/1/2024,4836 CENTER,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.508167,-111.83239,487605.2828,,15011.6487,118354.52,365,USD,1,,AIR,111,,AIR,346,2000,0,2000,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,6314,2,535908.6983,267.9543491,48303.41546,9.906253513,Yes,,21324398,ESTIMATE-1319504,391.759,1.3,100,-0.799,,,121.745,1,Outside Coverage Area,,58,,,,,,,,0,0,,-1.3,0,Ecopia,
2023_ Salt River Pima,152,SRPMIC School,,,,,7/1/2023,7/1/2024,4836 CENTER,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.508167,-111.83239,1110410.677,,34185.63248,269525.6332,365,USD,1,,AIR,111,,AIR,346,2000,0,4900,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,6314,2,1161483.872,237.037525,51073.19578,4.599487096,Yes,,21324399,ESTIMATE-1319504,391.759,1.3,100,-0.799,,,121.745,1,Outside Coverage Area,,58,,,,,,,,0,0,,-1.3,0,Ecopia,
2023_ Salt River Pima,153,SRPMIC School,,,,,7/1/2023,7/1/2024,4836 CENTER,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.508167,-111.83239,2644682.651,,81420.46095,641933.4585,365,USD,1,,AIR,111,,AIR,346,2000,0,18000,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,6314,2,3817193.808,212.0663226,1172511.157,44.33466363,Yes,,21324400,ESTIMATE-1319504,391.759,1.3,100,-0.799,,,121.745,1,Outside Coverage Area,,58,,,,,,,,0,0,,-1.3,0,Ecopia,
2023_ Salt River Pima,154,SRPMIC School,,,,,7/1/2023,7/1/2024,4836 CENTER,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.508167,-111.83239,2664636.524,,378113.7549,716496.453,365,USD,1,,AIR,111,,AIR,315,2000,0,9400,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,2100,2,1798966.666,191.3794325,-865669.8587,-32.48735243,Yes,,21324401,ESTIMATE-1319504,391.759,1.3,100,-0.799,,,121.745,1,Outside Coverage Area,,58,,,,,,,,0,0,,-1.3,0,Ecopia,
2023_ Salt River Pima,155,SRPMIC School,,,,,7/1/2023,7/1/2024,4836 CENTER,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.508167,-111.83239,511093.6348,,45602.84126,131088.9866,365,USD,1,,AIR,111,,AIR,346,2000,0,1800,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,6314,2,493791.3793,274.3285441,-17302.25544,-3.385339645,Yes,,21324402,ESTIMATE-1319504,391.759,1.3,100,-0.799,,,121.745,1,Outside Coverage Area,,58,,,,,,,,0,0,,-1.3,0,Ecopia,
2023_ Salt River Pima,156,SRPMIC School,,,,,7/1/2023,7/1/2024,4909 COUNTRY CLUB,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.50862,-111.83872,120265.2972,,3702.54478,29191.52442,365,USD,1,,AIR,100,,AIR,346,2012,0,720,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,0,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,,,,,,,No,Construction mapping does not exist in master table ,,,391.3,0.63,100,-1.532,,,315.774,1,Outside Coverage Area,,58,,,,,,,,0,0,,-0.63,0,Ecopia,
2023_ Salt River Pima,157,SRPMIC School,,,,,7/1/2023,7/1/2024,,Scottsdale,Maricopa,,AZ,,85256,US,,,0,,1116263.415,262853.8999,365,USD,1,,AIR,100,,AIR,346,,0,0,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,0,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,,,,,,,No,Building Value should be greater than $ 1,,,,,,,,,,,,,,,,,,,,,,,,,,AIR,
2023_ Salt River Pima,158,Salt River Community Gaming Enterprises,,,,,7/1/2023,7/1/2024,524 92ND,SCOTTSDALE,Maricopa,,AZ,,85256,US,33.454353,-111.885735,105371339.9,,65058215.74,40132170.21,365,USD,1,,AIR,111,,AIR,317,2000,0,149920,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,All Other,All Other,,,,4220,2,32213477.89,214.8711172,-73157862.02,-69.42861511,Yes,,21324403,ESTIMATE-1319504,363.907,0,,3.326,,,141.923,1,Outside Coverage Area,,23,,,,,,,,0,0,,-1.63,508.919,Ecopia,
