ContractID,LocationID,LocationName,LocationGroup,IsPrimary,IsTenant,ISOBIN,InceptionDate,ExpirationDate,Street,City,County,SubArea2,State,CRESTA,PostalCode,COUNTRYISO,Latitude,Longitude,BuildingValue,OtherValue,ContentsValue,TimeElementValue,DaysCovered,Currency,RiskCount,LocPremium,ConstructionCodeType,ConstructionCode,ConstructionOther,OccupancyCodeType,OccupancyCode,YearBuilt,NumberOfStories,GrossArea,GrossAreaUnit,LocPerils1,LocLimitType1,LimitBldg1,LimitOther1,LimitContent1,LimitTime1,DeductType1,DeductBldg1,DeductOther1,DeductContent1,DeductTime1,SublimitArea1,LocPerils2,LocLimitType2,LimitBldg2,LimitOther2,LimitContent2,LimitTime2,DeductType2,DeductBldg2,DeductOther2,DeductContent2,DeductTime2,SublimitArea2,LocPerils3,LocLimitType3,LimitBldg3,LimitOther3,LimitContent3,LimitTime3,DeductType3,DeductBldg3,DeductOther3,DeductContent3,DeductTime3,SublimitArea3,LocPerils4,LocLimitType4,LimitBldg4,LimitOther4,LimitContent4,LimitTime4,DeductType4,DeductBldg4,DeductOther4,DeductContent4,DeductTime4,SublimitArea4,LocPerils5,LocLimitType5,LimitBldg5,LimitOther5,LimitContent5,LimitTime5,DeductType5,DeductBldg5,DeductOther5,DeductContent5,DeductTime5,SublimitArea5,FloorOfInterest,FloorArea,FloorAreaUnitCode,FloorsOccupied,BuildingCondition,BuildingShape,Torsion,SoftStory,ShapeIrregularity,SpecialConstruction,Retrofit,ShortColumn,Ornamentation,WaterHeater,Redundancy,TallOneStory,Equipment,SealofApproval,IsValueType,LatticeType,MultiStoryHallType,Welding,BasementLevelCount,BasementFinishType,FirstFloorHeight,ServiceEquipmentProtection,FIRMCompliance,ContentVulnerability,Certified Structures (IBHS),Fire Sprinklers,RoofGeometry,RoofPitch,RoofCover,RoofDeck,RoofCoverAttachment,RoofDeckAttachment,RoofAnchorage,RoofYearBuilt,Tanks,RoofHailImpactResistance,Chimney,WallType,WallSiding,GlassType,GlassPercent,WindowProtection,ExternalDoors,BuildingExteriorOpenings,BrickVeneer,RoofAttachedStructure,TransitionInSRC,ColdFormedtube,ColumnBasement,FoundationConnection,FoundationType,InternalPartition,AttachedStructures,AppurtenantStructures,Pounding,TreeExposure,SmallDebris,LargeMissile,TerrainRoughness,AdjacentBuildingHeight,CustomFloodSOP,CustomFloodZone,CustomElevation,BaseFloodElevation,ProjectCompletion,ProjectPhaseCode,UDF1,UDF2,UDF3,UDF4,UDF5,MSB_Occupancy_Mapping,MSB_Construction_mapping,MSB_Building_Value,MSB_Value_Per_Sq_Ft,MSB $ Deviation,MSB % Deviation,Location_sent,Parameter_for_No,Location_ID,Report_ID,Elevation,FloodScopeDepth,FloodScopeRtp,HeightAboveInlandWater,HeightAboveOcean,HeightOfMinSurge,InlandWaterDistance,IsInCoverage,MinStormCat,OceanDistance,RiskScore,StormFrequency,SurgeCat0Height,SurgeCat1Height,SurgeCat2Height,SurgeCat3Height,SurgeCat4Height,SurgeCat5Height,SurgeFloodDepth,WorldFloodDepth,WorldFloodRtp,heightAboveFloodScope100,floodScope100Distance,Indicator,Error
2023_CJ Segerstrom,50,MV PARTNERS,,,,,6/1/2023,6/1/2024,1555 ADAMS,COSTA MESA,Orange,,CA,,92626,US,33.67299,-117.92146,3335442.375,,0,575000,365,USD,1,,AIR,100,,AIR,331,2019,1,11215,SQFT,PEF+PES+PSL,,,,,,S,0.05,,0.05,0.05,EQ_CA,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,California,All Other,,,,,,,,,,No,Construction mapping does not exist in master table ,,,18.461,0,,2.977,17.848,,846.396,1,Outside Coverage Area,5819.641,28,,,,,,,,0,0,,-4.718,623.498,Ecopia,
2023_CJ Segerstrom,51,MV PARTNERS,,,,,6/1/2023,6/1/2024,1565 ADAMS,COSTA MESA,Orange,,CA,,92626,US,33.672867,-117.92267,2080004.468,,0,280000,365,USD,1,,AIR,100,,AIR,317,2018,1,7833,SQFT,PEF+PES+PSL,,,,,,S,0.05,,0.05,0.05,EQ_CA,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,California,All Other,,,,,,,,,,No,Construction mapping does not exist in master table ,,,18.583,0,,3.099,17.97,,943.762,1,Outside Coverage Area,5795.308,23,,,,,,,,0,0,,-4.417,632.519,Ecopia,
2023_CJ Segerstrom,52,MV PARTNERS,,,,,6/1/2023,6/1/2024,2701 HARBOR BLVD,Costa Mesa,Orange,,CA,,92626,US,,,0,,0,272000,365,USD,1,,AIR,100,,AIR,312,1998,1,16853,SQFT,PEF+PES+PSL,,,,,,S,0.05,,0.05,0.05,EQ_CA,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,California,All Other,,,,,,,,,,No,Building Value should be greater than $ 1,,,20.701,0,,-1.118,20.084,,852.859,1,Outside Coverage Area,5551.845,37,,,,,,,,0,0,,-2.405,373.645,AIR,
2023_CJ Segerstrom,53,MV PARTNERS,,,,,6/1/2023,6/1/2024,HARBOR,COSTA MESA,Orange,,CA,,92626,US,33.66206,-117.92885,0,,0,341000,365,USD,1,,AIR,100,,AIR,312,1998,1,48941,SQFT,PEF+PES+PSL,,,,,,S,0.05,,0.05,0.05,EQ_CA,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,California,All Other,,,,,,,,,,No,Building Value should be greater than $ 1,,,24.186,0,,1.767,23.528,,214.72,1,Outside Coverage Area,4542.526,28,,,,,,,,0,0,,0.002,215.166,Ecopia,
2023_CJ Segerstrom,54,MV PARTNERS,,,,,6/1/2023,6/1/2024,2701 HARBOR,COSTA MESA,Orange,,CA,,92626,US,33.671875,-117.92042,1098348.867,,0,390000,365,USD,1,,AIR,100,,AIR,312,1998,1,10304,SQFT,PEF+PES+PSL,,,,,,S,0.05,,0.05,0.05,EQ_CA,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,California,All Other,,,,,,,,,,No,Construction mapping does not exist in master table ,,,19.329,0,,3.845,18.716,,864.574,1,Outside Coverage Area,5707.85,23,,,,,,,,0,0,,-3.74,494.503,Ecopia,
2023_CJ Segerstrom,55,MV PARTNERS,,,,,6/1/2023,6/1/2024,2701 HARBOR,COSTA MESA,Orange,,CA,,92626,US,33.671875,-117.92042,2204611.081,,0,358000,365,USD,1,,AIR,100,,AIR,312,1998,1,21579,SQFT,PEF+PES+PSL,,,,,,S,0.05,,0.05,0.05,EQ_CA,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,California,All Other,,,,,,,,,,No,Construction mapping does not exist in master table ,,,19.329,0,,3.845,18.716,,864.574,1,Outside Coverage Area,5707.85,23,,,,,,,,0,0,,-3.74,494.503,Ecopia,
2023_CJ Segerstrom,56,MV PARTNERS,,,,,6/1/2023,6/1/2024,1500 MESA VERDE,COSTA MESA,Orange,,CA,,92626,US,33.670918,-117.92107,38806149.89,,5500000,6670000,365,USD,1,,AIR,100,,AIR,306,2014,3,250000,SQFT,PEF+PES+PSL,,,,,,S,0.05,,0.05,0.05,EQ_CA,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,California,All Other,,,,,,,,,,No,Construction mapping does not exist in master table ,,,19.955,0,,-1.864,19.342,,878.437,1,Outside Coverage Area,5595.23,37,,,,,,,,0,0,,-3.224,390.969,Ecopia,
2023_CJ Segerstrom,57,SOUTH COAST PLAZA,,,,,6/1/2023,6/1/2024,3400 BRISTOL,COSTA MESA,Orange,,CA,,92626,US,33.693027,-117.88505,1330231.375,,0,0,365,USD,1,,AIR,100,,AIR,312,1976,1,12849,SQFT,PEF+PES+PSL,,,,,,S,0.05,,0.05,0.05,EQ_CA,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,0,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,California,All Other,,,,,,,,,,No,Construction mapping does not exist in master table ,,,10.674,0.76,100,-0.323,10.057,,152.252,1,Outside Coverage Area,7381.022,58,,,,,,,,0,0,,-0.76,0,Ecopia,
2023_CJ Segerstrom,58,SOUTH COAST PLAZA,,,,,6/1/2023,6/1/2024,3300 BRISTOL,COSTA MESA,Orange,,CA,,92626,US,33.69055,-117.8849,2067596.138,,0,770000,365,USD,1,,AIR,100,,AIR,331,2015,0,18717,SQFT,PEF+PES+PSL,,,,,,S,0.05,,0.05,0.05,EQ_CA,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,1,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,California,All Other,,,,,,,,,,No,Construction mapping does not exist in master table ,,,10.266,0.79,100,-1.162,9.649,,140.832,1,Outside Coverage Area,7108.017,58,,,,,,,,0,0,,-0.79,0,Ecopia,
2023_CJ Segerstrom,59,SOUTH COAST PLAZA,,,,,6/1/2023,6/1/2024,3410 BRISTOL,COSTA MESA,Orange,,CA,,92626,US,33.693054,-117.88465,0,,0,0,365,USD,1,,AIR,100,,AIR,311,1976,1,0,SQFT,PEF+PES+PSL,,,,,,S,0.05,,0.05,0.05,EQ_CA,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,0,0,0,,,,0,,,0,,0,,,,,,,,,0,,,,0,0,,0,,,0,0,0,,,,0,0,,,,0,,,,,,,,,,,0,0,,,,,,,,,,,,California,All Other,,,,,,,,,,No,Building Value should be greater than $ 1,,,10.896,0.89,100,-0.097,10.279,,115.116,1,Outside Coverage Area,7386.709,58,,,,,,,,0,0,,-0.89,0,Ecopia,
