ContractID,LocationID,LocationName,LocationGroup,IsPrimary,IsTenant,ISOBIN,InceptionDate,ExpirationDate,Street,City,County,SubArea2,State,CRESTA,PostalCode,COUNTRYISO,Latitude,Longitude,BuildingValue,OtherValue,ContentsValue,TimeElementValue,DaysCovered,Currency,RiskCount,LocPremium,ConstructionCodeType,ConstructionCode,ConstructionOther,OccupancyCodeType,OccupancyCode,YearBuilt,NumberOfStories,GrossArea,GrossAreaUnit,LocPerils1,LocLimitType1,LimitBldg1,LimitOther1,LimitContent1,LimitTime1,DeductType1,DeductBldg1,DeductOther1,DeductContent1,DeductTime1,SublimitArea1,LocPerils2,LocLimitType2,LimitBldg2,LimitOther2,LimitContent2,LimitTime2,DeductType2,DeductBldg2,DeductOther2,DeductContent2,DeductTime2,SublimitArea2,LocPerils3,LocLimitType3,LimitBldg3,LimitOther3,LimitContent3,LimitTime3,DeductType3,DeductBldg3,DeductOther3,DeductContent3,DeductTime3,SublimitArea3,LocPerils4,LocLimitType4,LimitBldg4,LimitOther4,LimitContent4,LimitTime4,DeductType4,DeductBldg4,DeductOther4,DeductContent4,DeductTime4,SublimitArea4,LocPerils5,LocLimitType5,LimitBldg5,LimitOther5,LimitContent5,LimitTime5,DeductType5,DeductBldg5,DeductOther5,DeductContent5,DeductTime5,SublimitArea5,FloorOfInterest,FloorArea,FloorAreaUnitCode,FloorsOccupied,BuildingCondition,BuildingShape,Torsion,SoftStory,ShapeIrregularity,SpecialConstruction,Retrofit,ShortColumn,Ornamentation,WaterHeater,Redundancy,TallOneStory,Equipment,SealofApproval,IsValueType,LatticeType,MultiStoryHallType,Welding,BasementLevelCount,BasementFinishType,FirstFloorHeight,ServiceEquipmentProtection,FIRMCompliance,ContentVulnerability,Certified Structures (IBHS),Fire Sprinklers,RoofGeometry,RoofPitch,RoofCover,RoofDeck,RoofCoverAttachment,RoofDeckAttachment,RoofAnchorage,RoofYearBuilt,Tanks,RoofHailImpactResistance,Chimney,WallType,WallSiding,GlassType,GlassPercent,WindowProtection,ExternalDoors,BuildingExteriorOpenings,BrickVeneer,RoofAttachedStructure,TransitionInSRC,ColdFormedtube,ColumnBasement,FoundationConnection,FoundationType,InternalPartition,AttachedStructures,AppurtenantStructures,Pounding,TreeExposure,SmallDebris,LargeMissile,TerrainRoughness,AdjacentBuildingHeight,CustomFloodSOP,CustomFloodZone,CustomElevation,BaseFloodElevation,ProjectCompletion,ProjectPhaseCode,UDF1,UDF2,UDF3,UDF4,UDF5,MSB_Occupancy_Mapping,MSB_Construction_mapping,MSB_Building_Value,MSB_Value_Per_Sq_Ft,MSB $ Deviation,MSB % Deviation,Location_sent,Parameter_for_No,Location_ID,Report_ID,Elevation,FloodScopeDepth,FloodScopeRtp,HeightAboveInlandWater,HeightAboveOcean,HeightOfMinSurge,InlandWaterDistance,IsInCoverage,MinStormCat,OceanDistance,RiskScore,StormFrequency,SurgeCat0Height,SurgeCat1Height,SurgeCat2Height,SurgeCat3Height,SurgeCat4Height,SurgeCat5Height,SurgeFloodDepth,WorldFloodDepth,WorldFloodRtp,heightAboveFloodScope100,floodScope100Distance,Indicator,Error
2025_Fundamental Advisors,25,Verano M3 Portfolio,,,,,10/30/2025,10/30/2026,2800 DAIRY ASHFORD,HOUSTON,Harris,,TX,,77082,US,29.73267,-95.60749,28301579.2,,0,3300000,365,USD,19,,AIR,101,,AIR,306,1981,2,226385,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,S,0.05,,0.05,0.05,WS_TIER1,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Other,Tier 1,,User Check required,,1100,1,26993426.45,119.2368154,-1308152.753,-4.622189963,Yes,,33335916,ESTIMATE-1470537,,,,,,,,,,,,,,,,,,,,,,,,Ecopia,
2025_Fundamental Advisors,26,The Celine Bellevue Portfolio,,,,,10/30/2025,10/30/2026,9001 NORMANDALE,FORT WORTH,Tarrant,,TX,,76116,US,32.7343,-97.47487,27778083.2,,0,1775487,365,USD,28,,AIR,101,,AIR,306,1986,2,217274,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Other,All Other,,User Check required,,1100,1,25760863.5,118.5639492,-2017219.696,-7.261911059,Yes,,33335917,ESTIMATE-1470537,,,,,,,,,,,,,,,,,,,,,,,,Ecopia,
2025_Fundamental Advisors,27,Whispering Woods The Jones,,,,,10/30/2025,10/30/2026,2109 LINCOLN,ARLINGTON,Tarrant,,TX,,76011,US,32.76808,-97.10465,25778071.2,,50000,2160806,365,USD,21,,AIR,101,,AIR,306,1977,2,201663,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Other,All Other,,User Check required,,1100,1,24555429.47,121.7646741,-1222641.731,-4.742952726,Yes,,33335918,ESTIMATE-1470537,,,,,,,,,,,,,,,,,,,,,,,,Ecopia,
2025_Fundamental Advisors,28,600 East,,,,,10/30/2025,10/30/2026,600 ARKANSAS,ARLINGTON,Tarrant,,TX,,76014,US,32.70554,-97.10336,24467784,,0,2346163,365,USD,33,,AIR,101,,AIR,306,1969,2,186880,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Other,All Other,,User Check required,,1100,1,22219964.15,118.8996369,-2247819.849,-9.186855045,Yes,,33335919,ESTIMATE-1470537,,,,,,,,,,,,,,,,,,,,,,,,Ecopia,
2025_Fundamental Advisors,29,Sedona Square M3 Portfolio,,,,,10/30/2025,10/30/2026,11715 GLEN,HOUSTON,Harris,,TX,,77099,US,29.67004,-95.58355,22575528,,0,3300000,365,USD,15,,AIR,101,,AIR,306,1982,2,178725,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,S,0.05,,0.05,0.05,WS_TIER1,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Other,Tier 1,,User Check required,,1100,1,21549070.45,120.5711034,-1026457.546,-4.546770936,Yes,,33335920,ESTIMATE-1470537,,,,,,,,,,,,,,,,,,,,,,,,Ecopia,
2025_Fundamental Advisors,30,Villa La Jolla Athena,,,,,10/30/2025,10/30/2026,10101 FORUM PARK,HOUSTON,Harris,,TX,,77036,US,29.67161,-95.5543,22013045.6,,0,3122307,365,USD,13,,AIR,101,,AIR,306,1979,2,175504,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,S,0.05,,0.05,0.05,WS_TIER1,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Other,Tier 1,,User Check required,,1100,1,21169938.7,120.6236821,-843106.8966,-3.830032935,Yes,,33335921,ESTIMATE-1470537,,,,,,,,,,,,,,,,,,,,,,,,Ecopia,
2025_Fundamental Advisors,31,The Carmen Bellevue Portfolio,,,,,10/30/2025,10/30/2026,9200 NORMANDALE,FORT WORTH,Tarrant,,TX,,76116,US,32.73539,-97.47868,21978140,,0,1732950,365,USD,25,,AIR,101,,AIR,306,1985,2,170805,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Other,All Other,,User Check required,,1100,1,20345467.13,119.115173,-1632672.871,-7.428621673,Yes,,33335922,ESTIMATE-1470537,,,,,,,,,,,,,,,,,,,,,,,,Ecopia,
2025_Fundamental Advisors,32,The Falls Harper,,,,,10/30/2025,10/30/2026,9797 BRUTON,DALLAS,Dallas,,TX,,75217,US,32.7498,-96.65414,20732909.6,,0,2385890,365,USD,13,,AIR,101,,AIR,306,1985,3,163592,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Other,All Other,,User Check required,,1100,1,19818901.24,121.1483522,-914008.3618,-4.408490557,Yes,,33335923,ESTIMATE-1470537,,,,,,,,,,,,,,,,,,,,,,,,Ecopia,
2025_Fundamental Advisors,33,The Baxter Dallas II Portfolio,,,,,10/30/2025,10/30/2026,9737 FOREST,DALLAS,Dallas,,TX,,75243,US,32.9106,-96.72103,19100236.8,,0,2484036,365,USD,8,,AIR,101,,AIR,306,1983,2,156380,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Other,All Other,,User Check required,,1100,1,19132914.9,122.3488611,32678.09568,0.171087385,Yes,,33335924,ESTIMATE-1470537,,,,,,,,,,,,,,,,,,,,,,,,Ecopia,
2025_Fundamental Advisors,34,The Patrick Stephenville Portfolio,,,,,10/30/2025,10/30/2026,2251 LINGLEVILLE,STEPHENVILLE,Erath,,TX,,76401,US,32.22789,-98.23493,18006242.4,,0,3001055,365,USD,37,,AIR,101,,AIR,306,1984,2,142950,SQFT,PEF+PES+PSL,,,,,,,,,,,EQ_ALL OTHER,PSH+PWH,,,,,,,,,,,WS_ALL OTHER,PFL,,,,,,,,,,,Flood_All,PNC,,,,,,,,,,,FR_All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Other,All Other,,User Check required,,1100,1,15781376.11,110.3978742,-2224866.289,-12.35608318,Yes,,33335925,ESTIMATE-1470537,,,,,,,,,,,,,,,,,,,,,,,,Ecopia,
